compound,layer,head,binding_score,word1,word2,prompt,tokens,word1_idx,word2_idx,domain,model
due_process,0,0,0.0814,due,process,The due process clause protects individual rights,"['<|endoftext|>', 'The', ' due', ' process', ' clause', ' protects', ' individual', ' rights']",2,3,legal,gpt2
conditional_parole,9,8,0.0088,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,9,9,0.0067,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,9,10,0.2479,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,9,11,0.0018,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,0,0.0246,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,1,0.0293,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,2,0.0119,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,3,0.0245,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,4,0.0444,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,5,0.0389,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,6,0.0681,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,7,0.0308,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,8,0.0123,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,9,0.2666,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,10,0.0283,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,10,11,0.3334,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,0,0.1927,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,1,0.0197,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,2,0.0264,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,3,0.1431,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,4,0.1091,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,5,0.0392,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,6,0.0466,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,7,0.0278,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,8,0.4176,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,9,0.0639,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,10,0.4114,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
conditional_parole,11,11,0.1805,conditional,parole,The conditional parole required regular check ins,"['<|endoftext|>', 'The', ' conditional', ' parole', ' required', ' regular', ' check', ' ins']",2,3,legal,gpt2
joint_custody,0,0,0.2172,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,1,0.0025,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,2,0.0622,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,3,0.1135,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,4,0.0954,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,5,0.0002,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,6,0.1591,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,7,0.3079,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,8,0.0437,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,9,0.0539,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,10,0.066,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,0,11,0.1572,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,0,0.3211,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,1,0.1182,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,2,0.1313,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,3,0.1344,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,4,0.1119,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,5,0.0571,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,6,0.0139,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,7,0.086,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,8,0.1286,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,9,0.0271,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,10,0.2857,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,1,11,0.0037,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,0,0.1438,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,1,0.0167,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,2,0.6631,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,3,0.1542,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,4,0.3243,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,5,0.2551,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,6,0.0512,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,7,0.1919,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,8,0.3209,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,9,0.7064,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,10,0.1665,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,2,11,0.0657,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
joint_custody,3,0,0.0,joint,custody,The joint custody arrangement was approved by the court,"['<|endoftext|>', 'The', ' joint', ' custody', ' arrangement', ' was', ' approved', ' by', ' the', ' court']",2,3,legal,gpt2
