compound,model,condition,set_id,heads,kl,top_changed,bigram_count,log_frequency
accessible_authentication,pythia-2.8b,natural,random_083,"[[22, 10], [24, 12], [25, 5], [27, 4], [27, 12]]",8.968694601207972e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_084,"[[23, 14], [25, 16], [25, 19], [28, 26], [31, 23]]",1.972362952074036e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_085,"[[23, 30], [24, 6], [25, 6], [25, 28], [31, 20]]",1.1257579899393022e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_086,"[[22, 14], [24, 20], [24, 30], [27, 18], [30, 5]]",6.9379020715132356e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_087,"[[22, 31], [23, 17], [25, 8], [29, 19], [31, 11]]",1.0608273441903293e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_088,"[[22, 3], [22, 19], [23, 10], [27, 1], [31, 12]]",1.0568881407380104e-05,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_089,"[[22, 17], [26, 17], [27, 18], [30, 30], [31, 31]]",8.966017048805952e-07,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_090,"[[24, 19], [27, 8], [29, 9], [30, 2], [30, 17]]",2.1173182176426053e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_091,"[[24, 19], [25, 4], [29, 3], [29, 23], [31, 7]]",1.2198615877423435e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_092,"[[24, 14], [26, 18], [28, 20], [29, 14], [29, 19]]",1.4266697689890862e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_093,"[[24, 6], [27, 20], [28, 16], [30, 0], [30, 13]]",1.4417222701013088e-05,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_094,"[[23, 4], [23, 7], [25, 31], [26, 21], [29, 26]]",1.7478523659519851e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_095,"[[22, 4], [25, 4], [25, 7], [27, 27], [28, 6]]",3.843888407573104e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_096,"[[22, 3], [26, 2], [28, 17], [29, 14], [31, 22]]",2.640698221512139e-05,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_097,"[[23, 19], [23, 25], [26, 5], [29, 31], [31, 5]]",4.342557076597586e-06,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_098,"[[24, 7], [25, 4], [27, 24], [28, 19], [29, 25]]",6.361358100548387e-05,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_099,"[[24, 28], [27, 6], [28, 12], [30, 26], [31, 8]]",5.101865099277347e-07,False,3,1.3862943611198906
accessible_authentication,pythia-2.8b,natural,random_100,"[[24, 26], [25, 6], [25, 26], [30, 18], [31, 26]]",1.604887074790895e-06,False,3,1.3862943611198906
cognitive_disabilities,pythia-2.8b,natural,random_001,"[[25, 18], [26, 11], [26, 12], [27, 24], [31, 17]]",1.439439074601978e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_002,"[[22, 7], [25, 21], [26, 2], [27, 12], [30, 23]]",3.2575917430222034e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_003,"[[22, 5], [23, 9], [26, 3], [26, 12], [31, 8]]",1.0412943083792925e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_004,"[[22, 6], [23, 20], [26, 7], [27, 1], [31, 13]]",2.4286418920382857e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_005,"[[23, 15], [24, 21], [27, 10], [27, 26], [28, 4]]",6.44678802927956e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_006,"[[23, 14], [26, 26], [27, 29], [28, 16], [31, 17]]",2.318978658877313e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_007,"[[23, 28], [24, 4], [28, 0], [28, 15], [30, 9]]",1.5003133739810437e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_008,"[[27, 19], [28, 1], [28, 27], [30, 3], [30, 21]]",2.18841596506536e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_009,"[[25, 5], [26, 27], [28, 2], [29, 28], [30, 20]]",7.733155507594347e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_010,"[[22, 22], [22, 24], [25, 24], [30, 24], [31, 11]]",1.750097726471722e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_011,"[[22, 10], [24, 0], [28, 30], [30, 18], [31, 30]]",1.644884468987584e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_012,"[[25, 18], [27, 3], [27, 13], [28, 29], [30, 22]]",4.381116013973951e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_013,"[[24, 15], [28, 20], [28, 28], [30, 17], [31, 21]]",0.00018040556460618973,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_014,"[[23, 8], [25, 10], [27, 19], [27, 28], [31, 4]]",2.640677848830819e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_015,"[[26, 21], [29, 28], [30, 28], [31, 19], [31, 23]]",4.446832463145256e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_016,"[[24, 27], [26, 23], [28, 21], [29, 13], [30, 26]]",4.262052243575454e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_017,"[[23, 19], [25, 25], [28, 17], [30, 3], [30, 4]]",3.6315061151981354e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_018,"[[22, 28], [24, 12], [26, 2], [26, 16], [26, 26]]",4.594679921865463e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_019,"[[23, 21], [24, 26], [26, 19], [28, 29], [31, 3]]",3.572771674953401e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_020,"[[26, 9], [28, 4], [29, 24], [30, 13], [31, 15]]",2.1214073058217764e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_021,"[[23, 19], [25, 11], [26, 24], [27, 27], [29, 6]]",9.475734259467572e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_022,"[[25, 12], [26, 9], [26, 13], [31, 12], [31, 14]]",3.08233211399056e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_023,"[[25, 9], [26, 8], [28, 22], [29, 28], [30, 20]]",1.707329647615552e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_024,"[[22, 8], [23, 19], [23, 23], [29, 22], [31, 6]]",6.710615707561374e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_025,"[[25, 7], [28, 11], [29, 22], [30, 14], [31, 30]]",7.1413523983210325e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_026,"[[22, 1], [23, 5], [24, 20], [27, 1], [28, 7]]",0.0019713605288416147,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_027,"[[23, 28], [26, 4], [28, 16], [29, 27], [31, 8]]",8.178758434951305e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_028,"[[23, 12], [24, 20], [25, 12], [26, 24], [31, 22]]",3.919913433492184e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_029,"[[22, 12], [24, 7], [25, 25], [26, 18], [30, 2]]",7.307535270228982e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_030,"[[22, 13], [26, 5], [28, 15], [28, 30], [31, 15]]",1.68296683114022e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_031,"[[25, 1], [26, 24], [27, 22], [28, 27], [29, 24]]",1.5195546438917518e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_032,"[[23, 18], [24, 27], [26, 22], [27, 25], [31, 30]]",5.167385097593069e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_033,"[[25, 10], [28, 1], [29, 20], [30, 23], [31, 4]]",2.2269145119935274e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_034,"[[24, 29], [26, 2], [28, 19], [29, 17], [30, 31]]",1.8855935195460916e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_035,"[[23, 28], [27, 3], [28, 14], [28, 20], [31, 18]]",3.154011210426688e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_036,"[[23, 5], [24, 13], [24, 18], [25, 4], [27, 24]]",0.0019202717812731862,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_037,"[[22, 30], [23, 16], [25, 8], [27, 18], [30, 8]]",3.4132390283048153e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_038,"[[22, 1], [24, 12], [25, 19], [26, 14], [26, 18]]",4.6612927690148354e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_039,"[[27, 10], [27, 27], [28, 7], [31, 5], [31, 9]]",1.1969154002144933e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_040,"[[22, 3], [24, 0], [25, 11], [29, 8], [30, 1]]",1.0244897566735744e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_041,"[[24, 7], [29, 8], [29, 15], [30, 28], [31, 24]]",1.0608404409140348e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_042,"[[22, 31], [23, 10], [30, 0], [31, 20], [31, 28]]",3.4022195904981345e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_043,"[[23, 29], [24, 2], [26, 8], [30, 0], [31, 24]]",2.1183426724746823e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_044,"[[22, 9], [24, 27], [26, 15], [26, 27], [30, 28]]",2.868921001208946e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_045,"[[23, 12], [26, 20], [28, 22], [29, 0], [31, 31]]",3.1399846193380654e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_046,"[[23, 3], [24, 3], [26, 12], [29, 19], [31, 11]]",1.8014543456956744e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_047,"[[24, 11], [24, 23], [26, 1], [26, 17], [26, 25]]",1.1973883374594152e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_048,"[[24, 22], [29, 16], [29, 18], [30, 16], [30, 26]]",2.477050293236971e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_049,"[[25, 4], [27, 9], [28, 9], [30, 17], [31, 26]]",2.1248706616461277e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_050,"[[22, 13], [25, 23], [27, 3], [29, 28], [31, 24]]",4.235364031046629e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_051,"[[22, 7], [23, 18], [24, 22], [29, 5], [31, 29]]",7.363923941738904e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_052,"[[24, 20], [26, 25], [27, 13], [28, 10], [29, 27]]",1.7743936041370034e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_053,"[[22, 24], [26, 17], [26, 22], [27, 17], [31, 10]]",4.019879270344973e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_054,"[[23, 30], [24, 5], [25, 30], [26, 15], [28, 2]]",6.368802860379219e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_055,"[[25, 22], [28, 24], [29, 12], [31, 16], [31, 21]]",1.2444506864994764e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_056,"[[23, 29], [24, 15], [26, 22], [28, 31], [30, 2]]",0.00016866499208845198,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_057,"[[22, 21], [25, 15], [28, 1], [28, 4], [28, 30]]",6.329896859824657e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_058,"[[22, 1], [26, 16], [26, 26], [29, 17], [31, 29]]",9.604300430510193e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_059,"[[24, 2], [24, 31], [27, 11], [29, 27], [30, 25]]",5.324254743754864e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_060,"[[22, 6], [27, 3], [27, 21], [28, 30], [31, 4]]",5.7976460084319115e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_061,"[[23, 4], [24, 29], [26, 9], [30, 24], [31, 12]]",2.6930138119496405e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_062,"[[22, 31], [23, 28], [25, 6], [27, 12], [29, 25]]",1.1830488801933825e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_063,"[[24, 7], [27, 3], [27, 17], [27, 31], [28, 23]]",1.6870653780642897e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_064,"[[26, 7], [26, 30], [28, 30], [29, 9], [31, 11]]",1.3743789168074727e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_065,"[[22, 23], [26, 7], [27, 18], [27, 31], [28, 25]]",1.1793472367571667e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_066,"[[28, 25], [29, 5], [29, 17], [29, 25], [30, 5]]",1.1356023605912924e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_067,"[[23, 15], [24, 31], [27, 8], [28, 29], [30, 4]]",6.841582944616675e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_068,"[[25, 25], [26, 9], [28, 8], [28, 29], [30, 20]]",4.0196755435317755e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_069,"[[22, 21], [23, 7], [25, 0], [27, 2], [29, 1]]",1.022205651679542e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_070,"[[22, 17], [23, 15], [23, 23], [28, 25], [29, 0]]",5.482055712491274e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_071,"[[24, 29], [25, 30], [28, 19], [29, 14], [30, 26]]",1.3687880709767342e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_072,"[[23, 15], [26, 9], [26, 14], [26, 28], [30, 13]]",2.994303940795362e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_073,"[[24, 6], [26, 10], [28, 3], [29, 10], [30, 26]]",1.8119171727448702e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_074,"[[22, 3], [22, 6], [28, 11], [29, 2], [29, 22]]",4.02004225179553e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_075,"[[22, 24], [24, 12], [26, 18], [27, 14], [30, 31]]",4.59428847534582e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_076,"[[24, 4], [29, 1], [29, 25], [30, 19], [31, 18]]",1.5261612134054303e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_077,"[[23, 14], [24, 2], [24, 17], [25, 5], [27, 18]]",1.3299999409355223e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_078,"[[22, 29], [29, 1], [29, 2], [29, 5], [31, 16]]",2.555592800490558e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_079,"[[26, 7], [26, 21], [26, 27], [28, 9], [28, 20]]",6.59321085549891e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_080,"[[24, 1], [28, 22], [30, 22], [31, 4], [31, 7]]",7.8753218986094e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_081,"[[22, 19], [25, 25], [26, 19], [27, 6], [31, 29]]",6.3416664488613605e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_082,"[[24, 1], [24, 11], [25, 22], [25, 28], [27, 15]]",5.767615220975131e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_083,"[[22, 10], [24, 12], [25, 5], [27, 4], [27, 12]]",3.947704681195319e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_084,"[[23, 14], [25, 16], [25, 19], [28, 26], [31, 23]]",1.5615005395375192e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_085,"[[23, 30], [24, 6], [25, 6], [25, 28], [31, 20]]",2.018336090259254e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_086,"[[22, 14], [24, 20], [24, 30], [27, 18], [30, 5]]",6.579241016879678e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_087,"[[22, 31], [23, 17], [25, 8], [29, 19], [31, 11]]",9.463401511311531e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_088,"[[22, 3], [22, 19], [23, 10], [27, 1], [31, 12]]",5.752328434027731e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_089,"[[22, 17], [26, 17], [27, 18], [30, 30], [31, 31]]",8.202841854654253e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_090,"[[24, 19], [27, 8], [29, 9], [30, 2], [30, 17]]",2.4331966415047646e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_091,"[[24, 19], [25, 4], [29, 3], [29, 23], [31, 7]]",6.849149940535426e-07,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_092,"[[24, 14], [26, 18], [28, 20], [29, 14], [29, 19]]",1.8829741748049855e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_093,"[[24, 6], [27, 20], [28, 16], [30, 0], [30, 13]]",3.734574420377612e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_094,"[[23, 4], [23, 7], [25, 31], [26, 21], [29, 26]]",1.488660927861929e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_095,"[[22, 4], [25, 4], [25, 7], [27, 27], [28, 6]]",1.9583094399422407e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_096,"[[22, 3], [26, 2], [28, 17], [29, 14], [31, 22]]",3.183289663866162e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_097,"[[23, 19], [23, 25], [26, 5], [29, 31], [31, 5]]",6.303016562014818e-06,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_098,"[[24, 7], [25, 4], [27, 24], [28, 19], [29, 25]]",1.1735595762729645e-05,False,10189,9.229162126216771
cognitive_disabilities,pythia-2.8b,natural,random_099,"[[24, 28], [27, 6], [28, 12], [30, 26], [31, 8]]",7.862690836191177e-07,False,10189,9.229162126216771
