family,model,condition,compound,in_frequency_set,word1_tokens,word2_tokens,compound_tokens,word1_spans,word2_spans,word1_pieces,word2_pieces
pythia,pythia-6.9b,uniform,tool_tip,True,1,1,2,1,1,"["" tool""]","["" tip""]"
pythia,pythia-6.9b,uniform,combo_box,True,1,1,2,1,1,"["" combo""]","["" box""]"
pythia,pythia-6.9b,uniform,semantic_markup,True,1,1,2,1,1,"["" semantic""]","["" markup""]"
pythia,pythia-6.9b,uniform,focus_management,True,1,1,2,1,1,"["" focus""]","["" management""]"
pythia,pythia-6.9b,uniform,reading_order,True,1,1,2,1,1,"["" reading""]","["" order""]"
pythia,pythia-6.9b,uniform,text_formatting,True,1,1,2,1,1,"["" text""]","["" formatting""]"
pythia,pythia-6.9b,uniform,form_field,True,1,1,2,1,1,"["" form""]","["" field""]"
pythia,pythia-6.9b,uniform,landmark_region,True,1,1,2,1,1,"["" landmark""]","["" region""]"
pythia,pythia-6.9b,uniform,low_vision,True,1,1,2,1,1,"["" low""]","["" vision""]"
pythia,pythia-6.9b,uniform,cognitive_disabilities,True,1,1,2,1,1,"["" cognitive""]","["" disabilities""]"
pythia,pythia-6.9b,uniform,universal_design,True,1,1,2,1,1,"["" universal""]","["" design""]"
pythia,pythia-6.9b,uniform,decorative_image,True,1,1,2,1,1,"["" decorative""]","["" image""]"
pythia,pythia-6.9b,uniform,informative_image,True,1,1,2,1,1,"["" informative""]","["" image""]"
pythia,pythia-6.9b,uniform,responsive_design,True,1,1,2,1,1,"["" responsive""]","["" design""]"
pythia,pythia-6.9b,uniform,empty_link,False,1,1,2,1,1,"["" empty""]","["" link""]"
